data,texto,retweet,idioma,lugar,pais,sigla,latitude,longitude
2020-04-16 19:29:12,Alguém disse coxinha?! #ChelseaExpress #AngeloPersona #Deliveroo #KeyWorker #London #Quarentine #Covid #Covid19… https://t.co/IvC7t3uldM,1,pt,City of London,United Kingdom,GB,-0.1094,51.5141
2020-04-16 05:34:04,"Luanda Leaks, Brexit ou a vingança do Irão. Grandes problemas esquecidos no furacão Covid-19… https://t.co/fK0RX3lfFw",0,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
2020-05-25 14:43:25,"De acordo com a nova pesquisa Kantar IBOPE, a audiência de rádio segue crescendo em meio ao isolamento social!! 📻🤗V… https://t.co/eaYI7MljRE",0,pt,Caruaru,Brazil,BR,-35.96939867,-8.28675337
2020-04-08 23:40:59,A Lei 13.987/20 garante a distribuição dos alimentos da merenda escolar às famílias dos estudantes que tiveram susp… https://t.co/a1BZSFFuOg,0,pt,Medianeira,Brazil,BR,-54.10410407,-25.29743395
2020-04-14 12:06:38,"A 2ª Vara de Família e Sucessões de Jacareí, em São Paulo, alterou o valor do pagamento de alimentos em razão da pa… https://t.co/geQfoHByfv",0,pt,Sao Paulo,Brazil,BR,-46.63867,-23.54078
2020-04-07 16:14:13,O isolamento social também serve para mostrar que algumas pessoas não fazem a menor falta em nossas vidas.,1,pt,Rio Branco,Brazil,BR,-67.85965697,-9.93224555
2020-03-26 18:02:28,Enquanto o mundo está atento ao covid 19 é o Brasil especificamente estarrecido com as merdas ditas pela presidente… https://t.co/ek6IoQMraq,0,pt,Rio de Janeiro,Brazil,BR,-43.3581,-22.9428
2020-03-18 05:28:16,"#covid_19 #stayhome @ Toronto, Ontario https://t.co/NDRW3Jbvkv",0,pt,Toronto,Canada,CA,-79.3872,43.648
2020-03-03 21:27:11,"Um vira-lata sem Coronavirus #joeviralata #dog #cachorro #viralata #saopaulo em São Paulo, Brazil https://t.co/Y7tGfMy56D",0,pt,Sao Paulo,Brazil,BR,-46.6333,-23.55
2020-01-21 13:18:03,Portugal já está a preparar-se para responder a surto de coronavírus https://t.co/o2fEXUZw0Q Em… https://t.co/ZKzFdoWOuy,1,pt,Lisbon,Portugal,PT,-9.09904258,38.74751841
